pzv|passgr|Zon|view|probability|score
1a10297e6c3101af33003e6c4f846f47_z3_v40_|1a10297e6c3101af33003e6c4f846f47|Zone4|40|0.00|9.00
1a10297e6c3101af33003e6c4f846f47_z3_v56_|1a10297e6c3101af33003e6c4f846f47|Zone4|56|0.00|0.00
1a10297e6c3101af33003e6c4f846f47_z3_v8_|1a10297e6c3101af33003e6c4f846f47|Zone4|8|0.00|9.00
1a10297e6c3101af33003e6c4f846f47_z4_v24_|1a10297e6c3101af33003e6c4f846f47|Zone5|24|1.00|0.00
1a10297e6c3101af33003e6c4f846f47_z4_v40_|1a10297e6c3101af33003e6c4f846f47|Zone5|40|1.00|0.00
1bdbd76b8e1c2a8651262f857ed5f046_z3_v24_|1bdbd76b8e1c2a8651262f857ed5f046|Zone4|24|0.00|9.00
1bdbd76b8e1c2a8651262f857ed5f046_z3_v40_|1bdbd76b8e1c2a8651262f857ed5f046|Zone4|40|0.00|9.00
1bdbd76b8e1c2a8651262f857ed5f046_z3_v56_|1bdbd76b8e1c2a8651262f857ed5f046|Zone4|56|0.00|9.00
1bdbd76b8e1c2a8651262f857ed5f046_z3_v8_|1bdbd76b8e1c2a8651262f857ed5f046|Zone4|8|0.00|9.00
1bdbd76b8e1c2a8651262f857ed5f046_z4_v24_|1bdbd76b8e1c2a8651262f857ed5f046|Zone5|24|0.00|0.00
1bdbd76b8e1c2a8651262f857ed5f046_z4_v40_|1bdbd76b8e1c2a8651262f857ed5f046|Zone5|40|0.00|0.00
24fc2fdeb799e97fea387b2ba06b8680_z14_v32_|24fc2fdeb799e97fea387b2ba06b8680|Zone15|32|0.00|9.00
2611291b0e0dba2c1ae84bff39a6cdc0_z14_v0_|2611291b0e0dba2c1ae84bff39a6cdc0|Zone15|0|0.00|0.00
2a5f89711276f4e64df69d76f10708b5_z3_v24_|2a5f89711276f4e64df69d76f10708b5|Zone4|24|0.00|0.00
2a5f89711276f4e64df69d76f10708b5_z3_v40_|2a5f89711276f4e64df69d76f10708b5|Zone4|40|0.00|9.00
2a5f89711276f4e64df69d76f10708b5_z3_v56_|2a5f89711276f4e64df69d76f10708b5|Zone4|56|0.00|0.00
2a5f89711276f4e64df69d76f10708b5_z3_v8_|2a5f89711276f4e64df69d76f10708b5|Zone4|8|0.00|9.00
2a5f89711276f4e64df69d76f10708b5_z4_v24_|2a5f89711276f4e64df69d76f10708b5|Zone5|24|0.00|0.00
2a5f89711276f4e64df69d76f10708b5_z4_v40_|2a5f89711276f4e64df69d76f10708b5|Zone5|40|0.00|0.00
3212b4505e737ddd7e208d1869d3aa22_z3_v24_|3212b4505e737ddd7e208d1869d3aa22|Zone4|24|0.00|9.00
3212b4505e737ddd7e208d1869d3aa22_z3_v40_|3212b4505e737ddd7e208d1869d3aa22|Zone4|40|0.00|0.00
3212b4505e737ddd7e208d1869d3aa22_z3_v56_|3212b4505e737ddd7e208d1869d3aa22|Zone4|56|0.00|9.00
3212b4505e737ddd7e208d1869d3aa22_z3_v8_|3212b4505e737ddd7e208d1869d3aa22|Zone4|8|0.00|0.00
3212b4505e737ddd7e208d1869d3aa22_z4_v24_|3212b4505e737ddd7e208d1869d3aa22|Zone5|24|0.00|0.00
3212b4505e737ddd7e208d1869d3aa22_z4_v40_|3212b4505e737ddd7e208d1869d3aa22|Zone5|40|0.00|0.00
32d505addd921c1f6fefb7ddc51e7f94_z3_v24_|32d505addd921c1f6fefb7ddc51e7f94|Zone4|24|0.00|9.00
32d505addd921c1f6fefb7ddc51e7f94_z3_v40_|32d505addd921c1f6fefb7ddc51e7f94|Zone4|40|0.00|0.00
32d505addd921c1f6fefb7ddc51e7f94_z3_v56_|32d505addd921c1f6fefb7ddc51e7f94|Zone4|56|0.00|9.00
32d505addd921c1f6fefb7ddc51e7f94_z3_v8_|32d505addd921c1f6fefb7ddc51e7f94|Zone4|8|0.00|9.00
32d505addd921c1f6fefb7ddc51e7f94_z4_v24_|32d505addd921c1f6fefb7ddc51e7f94|Zone5|24|0.00|0.00
32d505addd921c1f6fefb7ddc51e7f94_z4_v40_|32d505addd921c1f6fefb7ddc51e7f94|Zone5|40|0.00|0.00
395fcd388faa7855b9a91db4dcb7d99a_z3_v24_|395fcd388faa7855b9a91db4dcb7d99a|Zone4|24|0.00|9.00
395fcd388faa7855b9a91db4dcb7d99a_z3_v40_|395fcd388faa7855b9a91db4dcb7d99a|Zone4|40|0.00|9.00
395fcd388faa7855b9a91db4dcb7d99a_z3_v56_|395fcd388faa7855b9a91db4dcb7d99a|Zone4|56|0.00|9.00
395fcd388faa7855b9a91db4dcb7d99a_z3_v8_|395fcd388faa7855b9a91db4dcb7d99a|Zone4|8|0.00|0.00
395fcd388faa7855b9a91db4dcb7d99a_z4_v24_|395fcd388faa7855b9a91db4dcb7d99a|Zone5|24|0.00|0.00
395fcd388faa7855b9a91db4dcb7d99a_z4_v40_|395fcd388faa7855b9a91db4dcb7d99a|Zone5|40|0.00|0.00
3cc3464e8cb309a47b799aa510b3fa3f_z3_v40_|3cc3464e8cb309a47b799aa510b3fa3f|Zone4|40|0.00|9.00
3cc3464e8cb309a47b799aa510b3fa3f_z3_v8_|3cc3464e8cb309a47b799aa510b3fa3f|Zone4|8|0.00|0.00
3cc3464e8cb309a47b799aa510b3fa3f_z4_v24_|3cc3464e8cb309a47b799aa510b3fa3f|Zone5|24|0.00|0.00
3cc3464e8cb309a47b799aa510b3fa3f_z4_v40_|3cc3464e8cb309a47b799aa510b3fa3f|Zone5|40|0.00|0.00
3dd66b02f0817f039dd0619aa1a7ef13_z3_v24_|3dd66b02f0817f039dd0619aa1a7ef13|Zone4|24|1.00|9.00
3dd66b02f0817f039dd0619aa1a7ef13_z3_v40_|3dd66b02f0817f039dd0619aa1a7ef13|Zone4|40|1.00|0.00
3dd66b02f0817f039dd0619aa1a7ef13_z3_v56_|3dd66b02f0817f039dd0619aa1a7ef13|Zone4|56|1.00|0.00
3dd66b02f0817f039dd0619aa1a7ef13_z3_v8_|3dd66b02f0817f039dd0619aa1a7ef13|Zone4|8|1.00|0.00
3dd66b02f0817f039dd0619aa1a7ef13_z4_v24_|3dd66b02f0817f039dd0619aa1a7ef13|Zone5|24|0.00|0.00
3dd66b02f0817f039dd0619aa1a7ef13_z4_v40_|3dd66b02f0817f039dd0619aa1a7ef13|Zone5|40|0.00|0.00
43d1a815858d7584eb6e0e84f8a1bf8b_z3_v24_|43d1a815858d7584eb6e0e84f8a1bf8b|Zone4|24|0.00|9.00
43d1a815858d7584eb6e0e84f8a1bf8b_z3_v40_|43d1a815858d7584eb6e0e84f8a1bf8b|Zone4|40|0.00|9.00
43d1a815858d7584eb6e0e84f8a1bf8b_z3_v56_|43d1a815858d7584eb6e0e84f8a1bf8b|Zone4|56|0.00|9.00
43d1a815858d7584eb6e0e84f8a1bf8b_z3_v8_|43d1a815858d7584eb6e0e84f8a1bf8b|Zone4|8|0.00|0.00
43d1a815858d7584eb6e0e84f8a1bf8b_z4_v24_|43d1a815858d7584eb6e0e84f8a1bf8b|Zone5|24|1.00|0.00
43d1a815858d7584eb6e0e84f8a1bf8b_z4_v40_|43d1a815858d7584eb6e0e84f8a1bf8b|Zone5|40|1.00|0.00
3b498cfa050ec05a7ca5629b3c2b9a0a_z1_v8_|3b498cfa050ec05a7ca5629b3c2b9a0a|Zone2|8|0.00|0.00
0050492f92e22eed3474ae3a6fc907fa_z13_v0_|0050492f92e22eed3474ae3a6fc907fa|Zone14|0|0.00|9.00
0e08d031fc411f9679c7520e6f8ab4eb_z0_v32_|0e08d031fc411f9679c7520e6f8ab4eb|Zone1|32|0.00|9.00
0050492f92e22eed3474ae3a6fc907fa_z15_v32_|0050492f92e22eed3474ae3a6fc907fa|Zone16|32|1.00|9.00
165b5c62911ad3158f2d2aed74f4a004_z15_v32_|165b5c62911ad3158f2d2aed74f4a004|Zone16|32|0.00|9.00
1eb2501ae493867f637a9a3c08d4c17c_z15_v32_|1eb2501ae493867f637a9a3c08d4c17c|Zone16|32|0.00|0.00
3212b4505e737ddd7e208d1869d3aa22_z14_v0_|3212b4505e737ddd7e208d1869d3aa22|Zone15|0|0.00|0.00
3cc3464e8cb309a47b799aa510b3fa3f_z14_v0_|3cc3464e8cb309a47b799aa510b3fa3f|Zone15|0|0.00|0.00
08daf3a6cdb4f5e1ad15cb2431ea419a_z6_v32_|08daf3a6cdb4f5e1ad15cb2431ea419a|Zone7|32|0.00|9.00
1beb3744a2da2da340ef7b7f2b793e32_z14_v0_|1beb3744a2da2da340ef7b7f2b793e32|Zone15|0|1.00|0.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z1_v24_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone2|24|0.00|9.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z1_v40_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone2|40|0.00|9.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z1_v56_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone2|56|0.00|0.00
0240c8f1e89e855dcd8f1fa6b1e2b944_z1_v8_|0240c8f1e89e855dcd8f1fa6b1e2b944|Zone2|8|0.00|9.00
0535d52b89f5dcca44563b62592ca366_z1_v24_|0535d52b89f5dcca44563b62592ca366|Zone2|24|0.00|0.00
0535d52b89f5dcca44563b62592ca366_z1_v40_|0535d52b89f5dcca44563b62592ca366|Zone2|40|0.00|0.00
0535d52b89f5dcca44563b62592ca366_z1_v56_|0535d52b89f5dcca44563b62592ca366|Zone2|56|0.00|9.00
0535d52b89f5dcca44563b62592ca366_z1_v8_|0535d52b89f5dcca44563b62592ca366|Zone2|8|0.00|0.00
0d925b71485ba1f293ef8abb53fcd141_z1_v24_|0d925b71485ba1f293ef8abb53fcd141|Zone2|24|0.00|0.00
0d925b71485ba1f293ef8abb53fcd141_z1_v40_|0d925b71485ba1f293ef8abb53fcd141|Zone2|40|0.00|0.00
0d925b71485ba1f293ef8abb53fcd141_z1_v56_|0d925b71485ba1f293ef8abb53fcd141|Zone2|56|0.00|9.00
0d925b71485ba1f293ef8abb53fcd141_z1_v8_|0d925b71485ba1f293ef8abb53fcd141|Zone2|8|0.00|0.00
227c865074c91b6a1f51ee7b5e3b8eec_z1_v24_|227c865074c91b6a1f51ee7b5e3b8eec|Zone2|24|0.00|9.00
227c865074c91b6a1f51ee7b5e3b8eec_z1_v56_|227c865074c91b6a1f51ee7b5e3b8eec|Zone2|56|0.00|0.00
2477652da373365720ae7bdc907e640d_z1_v24_|2477652da373365720ae7bdc907e640d|Zone2|24|0.00|0.00
2477652da373365720ae7bdc907e640d_z1_v40_|2477652da373365720ae7bdc907e640d|Zone2|40|0.00|9.00
2477652da373365720ae7bdc907e640d_z1_v56_|2477652da373365720ae7bdc907e640d|Zone2|56|0.00|9.00
2477652da373365720ae7bdc907e640d_z1_v8_|2477652da373365720ae7bdc907e640d|Zone2|8|0.00|9.00
24af64dae601a79a37f97463e1fc468d_z1_v24_|24af64dae601a79a37f97463e1fc468d|Zone2|24|0.00|9.00
24af64dae601a79a37f97463e1fc468d_z1_v40_|24af64dae601a79a37f97463e1fc468d|Zone2|40|0.00|0.00
24af64dae601a79a37f97463e1fc468d_z1_v56_|24af64dae601a79a37f97463e1fc468d|Zone2|56|0.00|9.00
24af64dae601a79a37f97463e1fc468d_z3_v56_|24af64dae601a79a37f97463e1fc468d|Zone4|56|0.00|0.00
296915b4ab06ae914c1f853cc0b15761_z1_v24_|296915b4ab06ae914c1f853cc0b15761|Zone2|24|0.00|0.00
296915b4ab06ae914c1f853cc0b15761_z1_v56_|296915b4ab06ae914c1f853cc0b15761|Zone2|56|0.00|0.00
29b2f320f282101f0e1b7611d0269e56_z1_v24_|29b2f320f282101f0e1b7611d0269e56|Zone2|24|1.00|9.00
29b2f320f282101f0e1b7611d0269e56_z1_v40_|29b2f320f282101f0e1b7611d0269e56|Zone2|40|1.00|9.00
29b2f320f282101f0e1b7611d0269e56_z1_v56_|29b2f320f282101f0e1b7611d0269e56|Zone2|56|1.00|0.00
29b2f320f282101f0e1b7611d0269e56_z1_v8_|29b2f320f282101f0e1b7611d0269e56|Zone2|8|1.00|0.00
36c29b20a3e1ca94e4e15b63b8babe00_z1_v24_|36c29b20a3e1ca94e4e15b63b8babe00|Zone2|24|0.00|9.00
36c29b20a3e1ca94e4e15b63b8babe00_z1_v40_|36c29b20a3e1ca94e4e15b63b8babe00|Zone2|40|0.00|9.00
36c29b20a3e1ca94e4e15b63b8babe00_z1_v56_|36c29b20a3e1ca94e4e15b63b8babe00|Zone2|56|0.00|9.00
36c29b20a3e1ca94e4e15b63b8babe00_z1_v8_|36c29b20a3e1ca94e4e15b63b8babe00|Zone2|8|0.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z1_v24_|3b46b70b40bb4f77a9da529f06356b50|Zone2|24|0.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z1_v40_|3b46b70b40bb4f77a9da529f06356b50|Zone2|40|0.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z1_v56_|3b46b70b40bb4f77a9da529f06356b50|Zone2|56|0.00|0.00
3b46b70b40bb4f77a9da529f06356b50_z1_v8_|3b46b70b40bb4f77a9da529f06356b50|Zone2|8|0.00|9.00
44ac0d2d076928590d80acfda3871de8_z1_v24_|44ac0d2d076928590d80acfda3871de8|Zone2|24|0.00|9.00
44ac0d2d076928590d80acfda3871de8_z1_v40_|44ac0d2d076928590d80acfda3871de8|Zone2|40|0.00|9.00
44ac0d2d076928590d80acfda3871de8_z1_v56_|44ac0d2d076928590d80acfda3871de8|Zone2|56|0.00|9.00
44ac0d2d076928590d80acfda3871de8_z1_v8_|44ac0d2d076928590d80acfda3871de8|Zone2|8|0.00|9.00
45ac0b88f67663a1d30dcfc8366fac31_z1_v24_|45ac0b88f67663a1d30dcfc8366fac31|Zone2|24|0.00|9.00
45ac0b88f67663a1d30dcfc8366fac31_z1_v40_|45ac0b88f67663a1d30dcfc8366fac31|Zone2|40|0.00|9.00
45ac0b88f67663a1d30dcfc8366fac31_z1_v56_|45ac0b88f67663a1d30dcfc8366fac31|Zone2|56|0.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z1_v8_|45ac0b88f67663a1d30dcfc8366fac31|Zone2|8|0.00|9.00
16eb63b55c0ab56b543fae2d988bdfcb_z2_v32_|16eb63b55c0ab56b543fae2d988bdfcb|Zone3|32|0.00|0.00
0958be20b77ecd4b4e19d749a271b7bb_z14_v0_|0958be20b77ecd4b4e19d749a271b7bb|Zone15|0|0.00|0.00
24fc2fdeb799e97fea387b2ba06b8680_z14_v0_|24fc2fdeb799e97fea387b2ba06b8680|Zone15|0|0.00|0.00
06f07ef12a24cd5ab6aa457ac8afa2a0_z3_v24_|06f07ef12a24cd5ab6aa457ac8afa2a0|Zone4|24|0.00|0.00
06f07ef12a24cd5ab6aa457ac8afa2a0_z3_v40_|06f07ef12a24cd5ab6aa457ac8afa2a0|Zone4|40|0.00|9.00
06f07ef12a24cd5ab6aa457ac8afa2a0_z3_v56_|06f07ef12a24cd5ab6aa457ac8afa2a0|Zone4|56|0.00|0.00
06f07ef12a24cd5ab6aa457ac8afa2a0_z3_v8_|06f07ef12a24cd5ab6aa457ac8afa2a0|Zone4|8|0.00|9.00
06f07ef12a24cd5ab6aa457ac8afa2a0_z4_v24_|06f07ef12a24cd5ab6aa457ac8afa2a0|Zone5|24|0.00|0.00
06f07ef12a24cd5ab6aa457ac8afa2a0_z4_v40_|06f07ef12a24cd5ab6aa457ac8afa2a0|Zone5|40|0.00|0.00
0c64d2701479ab8733a412187338da75_z3_v24_|0c64d2701479ab8733a412187338da75|Zone4|24|0.00|9.00
0c64d2701479ab8733a412187338da75_z3_v40_|0c64d2701479ab8733a412187338da75|Zone4|40|0.00|9.00
0c64d2701479ab8733a412187338da75_z3_v56_|0c64d2701479ab8733a412187338da75|Zone4|56|0.00|9.00
0c64d2701479ab8733a412187338da75_z3_v8_|0c64d2701479ab8733a412187338da75|Zone4|8|0.00|9.00
0c64d2701479ab8733a412187338da75_z4_v24_|0c64d2701479ab8733a412187338da75|Zone5|24|0.00|0.00
0c64d2701479ab8733a412187338da75_z4_v40_|0c64d2701479ab8733a412187338da75|Zone5|40|0.00|0.00
14f44a8d741ff33faccfc18f7cde6668_z3_v24_|14f44a8d741ff33faccfc18f7cde6668|Zone4|24|0.00|9.00
14f44a8d741ff33faccfc18f7cde6668_z3_v40_|14f44a8d741ff33faccfc18f7cde6668|Zone4|40|0.00|0.00
14f44a8d741ff33faccfc18f7cde6668_z3_v56_|14f44a8d741ff33faccfc18f7cde6668|Zone4|56|0.00|9.00
14f44a8d741ff33faccfc18f7cde6668_z3_v8_|14f44a8d741ff33faccfc18f7cde6668|Zone4|8|0.00|9.00
14f44a8d741ff33faccfc18f7cde6668_z4_v24_|14f44a8d741ff33faccfc18f7cde6668|Zone5|24|0.00|0.00
14f44a8d741ff33faccfc18f7cde6668_z4_v40_|14f44a8d741ff33faccfc18f7cde6668|Zone5|40|0.00|0.00
1e5f7a00ff4f02b0de0ea97139b6c92e_z3_v24_|1e5f7a00ff4f02b0de0ea97139b6c92e|Zone4|24|0.00|0.00
1e5f7a00ff4f02b0de0ea97139b6c92e_z3_v40_|1e5f7a00ff4f02b0de0ea97139b6c92e|Zone4|40|0.00|0.00
1e5f7a00ff4f02b0de0ea97139b6c92e_z3_v56_|1e5f7a00ff4f02b0de0ea97139b6c92e|Zone4|56|0.00|0.00
1e5f7a00ff4f02b0de0ea97139b6c92e_z3_v8_|1e5f7a00ff4f02b0de0ea97139b6c92e|Zone4|8|0.00|9.00
1e5f7a00ff4f02b0de0ea97139b6c92e_z4_v24_|1e5f7a00ff4f02b0de0ea97139b6c92e|Zone5|24|1.00|0.00
1e5f7a00ff4f02b0de0ea97139b6c92e_z4_v40_|1e5f7a00ff4f02b0de0ea97139b6c92e|Zone5|40|1.00|0.00
25ebd1168a425e78a727983e63171b76_z3_v24_|25ebd1168a425e78a727983e63171b76|Zone4|24|0.00|0.00
25ebd1168a425e78a727983e63171b76_z3_v40_|25ebd1168a425e78a727983e63171b76|Zone4|40|0.00|9.00
25ebd1168a425e78a727983e63171b76_z3_v8_|25ebd1168a425e78a727983e63171b76|Zone4|8|0.00|0.00
25ebd1168a425e78a727983e63171b76_z4_v24_|25ebd1168a425e78a727983e63171b76|Zone5|24|0.00|0.00
25ebd1168a425e78a727983e63171b76_z4_v40_|25ebd1168a425e78a727983e63171b76|Zone5|40|0.00|0.00
26585aa9e5587e0975292c500f63b2df_z3_v24_|26585aa9e5587e0975292c500f63b2df|Zone4|24|0.00|0.00
26585aa9e5587e0975292c500f63b2df_z3_v40_|26585aa9e5587e0975292c500f63b2df|Zone4|40|0.00|0.00
26585aa9e5587e0975292c500f63b2df_z3_v8_|26585aa9e5587e0975292c500f63b2df|Zone4|8|0.00|9.00
26585aa9e5587e0975292c500f63b2df_z4_v24_|26585aa9e5587e0975292c500f63b2df|Zone5|24|0.00|0.00
26585aa9e5587e0975292c500f63b2df_z4_v40_|26585aa9e5587e0975292c500f63b2df|Zone5|40|0.00|0.00
342656834021fa0186a369f9652e73eb_z3_v24_|342656834021fa0186a369f9652e73eb|Zone4|24|0.00|0.00
342656834021fa0186a369f9652e73eb_z3_v40_|342656834021fa0186a369f9652e73eb|Zone4|40|0.00|0.00
342656834021fa0186a369f9652e73eb_z3_v56_|342656834021fa0186a369f9652e73eb|Zone4|56|0.00|0.00
342656834021fa0186a369f9652e73eb_z3_v8_|342656834021fa0186a369f9652e73eb|Zone4|8|0.00|0.00
342656834021fa0186a369f9652e73eb_z4_v24_|342656834021fa0186a369f9652e73eb|Zone5|24|0.00|0.00
342656834021fa0186a369f9652e73eb_z4_v40_|342656834021fa0186a369f9652e73eb|Zone5|40|0.00|0.00
10c7330d0a62c9a217cfe9e2fb5a26c0_z15_v32_|10c7330d0a62c9a217cfe9e2fb5a26c0|Zone16|32|0.00|9.00
46b504b2e0160fa8332cffe1e8bfcaf7_z6_v32_|46b504b2e0160fa8332cffe1e8bfcaf7|Zone7|32|0.00|9.00
3f276a1a6cb52c371bad9a651e8e9bbf_z0_v32_|3f276a1a6cb52c371bad9a651e8e9bbf|Zone1|32|0.00|9.00
0e08d031fc411f9679c7520e6f8ab4eb_z0_v0_|0e08d031fc411f9679c7520e6f8ab4eb|Zone1|0|0.00|0.00
101f6614e88de51d424770caa52669d9_z0_v32_|101f6614e88de51d424770caa52669d9|Zone1|32|0.00|0.00
383c188c66d24b641083e69a7e94941d_z15_v32_|383c188c66d24b641083e69a7e94941d|Zone16|32|0.00|9.00
0322661ef29f9c81af295cf40f758469_z0_v0_|0322661ef29f9c81af295cf40f758469|Zone1|0|0.00|0.00
1a17ad2b79f88b7423fdc0e3b91b0270_z13_v0_|1a17ad2b79f88b7423fdc0e3b91b0270|Zone14|0|0.00|9.00
12b3f3c81861b302d87117362b29a02e_z2_v32_|12b3f3c81861b302d87117362b29a02e|Zone3|32|0.00|0.00
2611291b0e0dba2c1ae84bff39a6cdc0_z0_v0_|2611291b0e0dba2c1ae84bff39a6cdc0|Zone1|0|0.00|0.00
01941f33fd090ae5df8c95992c027862_z1_v24_|01941f33fd090ae5df8c95992c027862|Zone2|24|0.00|9.00
01941f33fd090ae5df8c95992c027862_z1_v40_|01941f33fd090ae5df8c95992c027862|Zone2|40|0.00|9.00
01941f33fd090ae5df8c95992c027862_z1_v56_|01941f33fd090ae5df8c95992c027862|Zone2|56|0.00|9.00
01941f33fd090ae5df8c95992c027862_z1_v8_|01941f33fd090ae5df8c95992c027862|Zone2|8|0.00|9.00
07d04f2ba71419b0d7228f2c50c14318_z1_v24_|07d04f2ba71419b0d7228f2c50c14318|Zone2|24|0.00|0.00
07d04f2ba71419b0d7228f2c50c14318_z1_v56_|07d04f2ba71419b0d7228f2c50c14318|Zone2|56|0.00|0.00
091cfe2e108e277d82497ee1307f424c_z1_v24_|091cfe2e108e277d82497ee1307f424c|Zone2|24|0.00|9.00
091cfe2e108e277d82497ee1307f424c_z1_v40_|091cfe2e108e277d82497ee1307f424c|Zone2|40|0.00|9.00
091cfe2e108e277d82497ee1307f424c_z1_v56_|091cfe2e108e277d82497ee1307f424c|Zone2|56|0.00|9.00
091cfe2e108e277d82497ee1307f424c_z1_v8_|091cfe2e108e277d82497ee1307f424c|Zone2|8|0.00|9.00
098f5cfcf6faefd3011a94719cb03dc5_z1_v24_|098f5cfcf6faefd3011a94719cb03dc5|Zone2|24|0.00|9.00
098f5cfcf6faefd3011a94719cb03dc5_z1_v40_|098f5cfcf6faefd3011a94719cb03dc5|Zone2|40|0.00|9.00
098f5cfcf6faefd3011a94719cb03dc5_z1_v56_|098f5cfcf6faefd3011a94719cb03dc5|Zone2|56|0.00|9.00
098f5cfcf6faefd3011a94719cb03dc5_z1_v8_|098f5cfcf6faefd3011a94719cb03dc5|Zone2|8|0.00|9.00
0ae548ce1d028459baf4a1d7dae807f3_z1_v24_|0ae548ce1d028459baf4a1d7dae807f3|Zone2|24|0.00|9.00
0ae548ce1d028459baf4a1d7dae807f3_z1_v40_|0ae548ce1d028459baf4a1d7dae807f3|Zone2|40|0.00|9.00
0ae548ce1d028459baf4a1d7dae807f3_z1_v56_|0ae548ce1d028459baf4a1d7dae807f3|Zone2|56|0.00|9.00
0ae548ce1d028459baf4a1d7dae807f3_z1_v8_|0ae548ce1d028459baf4a1d7dae807f3|Zone2|8|0.00|9.00
0bda1483163734578cfe5ea429347f03_z1_v24_|0bda1483163734578cfe5ea429347f03|Zone2|24|0.00|0.00
0bda1483163734578cfe5ea429347f03_z1_v40_|0bda1483163734578cfe5ea429347f03|Zone2|40|0.00|0.00
0bda1483163734578cfe5ea429347f03_z1_v56_|0bda1483163734578cfe5ea429347f03|Zone2|56|0.00|0.00
0bda1483163734578cfe5ea429347f03_z1_v8_|0bda1483163734578cfe5ea429347f03|Zone2|8|0.00|0.00
131894a9a9203782faac6fa3998621ec_z1_v24_|131894a9a9203782faac6fa3998621ec|Zone2|24|0.00|9.00
131894a9a9203782faac6fa3998621ec_z1_v40_|131894a9a9203782faac6fa3998621ec|Zone2|40|0.00|0.00
131894a9a9203782faac6fa3998621ec_z1_v56_|131894a9a9203782faac6fa3998621ec|Zone2|56|0.00|9.00
131894a9a9203782faac6fa3998621ec_z1_v8_|131894a9a9203782faac6fa3998621ec|Zone2|8|0.00|9.00
173b462364f19245aa90eca00b963d13_z1_v24_|173b462364f19245aa90eca00b963d13|Zone2|24|0.00|9.00
173b462364f19245aa90eca00b963d13_z1_v40_|173b462364f19245aa90eca00b963d13|Zone2|40|0.00|9.00
173b462364f19245aa90eca00b963d13_z1_v56_|173b462364f19245aa90eca00b963d13|Zone2|56|0.00|9.00
173b462364f19245aa90eca00b963d13_z1_v8_|173b462364f19245aa90eca00b963d13|Zone2|8|0.00|9.00
1d5dffa877e2d241e39fb155584adca0_z1_v24_|1d5dffa877e2d241e39fb155584adca0|Zone2|24|0.00|9.00
1d5dffa877e2d241e39fb155584adca0_z1_v40_|1d5dffa877e2d241e39fb155584adca0|Zone2|40|0.00|0.00
1d5dffa877e2d241e39fb155584adca0_z1_v56_|1d5dffa877e2d241e39fb155584adca0|Zone2|56|0.00|9.00
1d5dffa877e2d241e39fb155584adca0_z1_v8_|1d5dffa877e2d241e39fb155584adca0|Zone2|8|0.00|9.00
1dc315eff8b277c7aae1929f7495fa44_z1_v24_|1dc315eff8b277c7aae1929f7495fa44|Zone2|24|0.00|0.00
1dc315eff8b277c7aae1929f7495fa44_z1_v40_|1dc315eff8b277c7aae1929f7495fa44|Zone2|40|0.00|0.00
1dc315eff8b277c7aae1929f7495fa44_z1_v56_|1dc315eff8b277c7aae1929f7495fa44|Zone2|56|0.00|0.00
1dc315eff8b277c7aae1929f7495fa44_z1_v8_|1dc315eff8b277c7aae1929f7495fa44|Zone2|8|0.00|0.00
1dc315eff8b277c7aae1929f7495fa44_z2_v0_|1dc315eff8b277c7aae1929f7495fa44|Zone3|0|0.00|0.00
1e31ad799126d4dc9a7429ea750a1b1b_z1_v24_|1e31ad799126d4dc9a7429ea750a1b1b|Zone2|24|0.00|0.00
1e31ad799126d4dc9a7429ea750a1b1b_z1_v40_|1e31ad799126d4dc9a7429ea750a1b1b|Zone2|40|0.00|0.00
1e31ad799126d4dc9a7429ea750a1b1b_z3_v8_|1e31ad799126d4dc9a7429ea750a1b1b|Zone4|8|0.00|0.00
23bff5d4daf63345728d4cc6de176aa7_z1_v24_|23bff5d4daf63345728d4cc6de176aa7|Zone2|24|0.00|9.00
23bff5d4daf63345728d4cc6de176aa7_z1_v40_|23bff5d4daf63345728d4cc6de176aa7|Zone2|40|0.00|0.00
23bff5d4daf63345728d4cc6de176aa7_z1_v56_|23bff5d4daf63345728d4cc6de176aa7|Zone2|56|0.00|9.00
23bff5d4daf63345728d4cc6de176aa7_z1_v8_|23bff5d4daf63345728d4cc6de176aa7|Zone2|8|0.00|0.00
281de4301c55e07dc7e2428a9b25ad11_z2_v16_|281de4301c55e07dc7e2428a9b25ad11|Zone3|16|0.00|9.00
281de4301c55e07dc7e2428a9b25ad11_z2_v48_|281de4301c55e07dc7e2428a9b25ad11|Zone3|48|0.00|9.00
282fe959037fa4b3fabdfe2d533d95da_z1_v24_|282fe959037fa4b3fabdfe2d533d95da|Zone2|24|0.00|0.00
282fe959037fa4b3fabdfe2d533d95da_z1_v56_|282fe959037fa4b3fabdfe2d533d95da|Zone2|56|0.00|0.00
2872652fb050107f03868be2e3db645b_z1_v24_|2872652fb050107f03868be2e3db645b|Zone2|24|0.00|9.00
2872652fb050107f03868be2e3db645b_z1_v40_|2872652fb050107f03868be2e3db645b|Zone2|40|0.00|0.00
